,metric,value,step
1132,Loss/train,0.15185531973838806,6305472.0
1133,Loss/train,0.1200496107339859,6308672.0
1134,Loss/train,0.13644491136074066,6311872.0
1135,Loss/train,0.14037030935287476,6315072.0
1136,Loss/train,0.10742653161287308,6318272.0
1137,Loss/train,0.12629973888397217,6321472.0
1138,Loss/train,0.1693621724843979,6324672.0
1139,Loss/train,0.18252408504486084,6327872.0
1140,Loss/train,0.12287777662277222,6331072.0
1141,Loss/train,0.08184055238962173,6334272.0
1142,Loss/train,0.1373419612646103,6337472.0
1143,Loss/train,0.19757989048957825,6340672.0
1144,Loss/train,0.15622346103191376,6343872.0
1145,Loss/train,0.14289844036102295,6347072.0
1146,Loss/train,0.14250260591506958,6350272.0
1147,Loss/train,0.12369528412818909,6353472.0
1148,Loss/train,0.12549462914466858,6356672.0
1149,Loss/train,0.13142144680023193,6359872.0
1150,Loss/train,0.20655329525470734,6363072.0
1151,Loss/train,0.10872656852006912,6366272.0
1152,Loss/train,0.10787580162286758,6369472.0
1153,Loss/train,0.14649012684822083,6372672.0
1154,Loss/train,0.12140684574842453,6375872.0
1155,Loss/train,0.16321781277656555,6379072.0
1156,Loss/train,0.1601371020078659,6382272.0
1157,Loss/train,0.1648552417755127,6385472.0
1158,Loss/train,0.12618747353553772,6388672.0
1159,Loss/train,0.11031165719032288,6391872.0
1160,Loss/train,0.15532073378562927,6395072.0
1161,Loss/train,0.13852548599243164,6398272.0
1162,Loss/train,0.10906320810317993,6401472.0
1163,Loss/train,0.11117135733366013,6404672.0
1164,Loss/train,0.10390204936265945,6407872.0
1165,Loss/train,0.14115272462368011,6411072.0
1166,Loss/train,0.13341054320335388,6414272.0
1167,Loss/train,0.13252778351306915,6417472.0
1168,Loss/train,0.12616372108459473,6420672.0
1169,Loss/train,0.10146680474281311,6423872.0
1170,Loss/train,0.11739463359117508,6427072.0
1171,Loss/train,0.08697613328695297,6430272.0
1172,Loss/train,0.1290336400270462,6433472.0
1173,Loss/train,0.11002794653177261,6436672.0
1174,Loss/train,0.13245488703250885,6439872.0
1175,Loss/train,0.11379780620336533,6443072.0
1176,Loss/train,0.10345564782619476,6446272.0
1177,Loss/train,0.11568408459424973,6449472.0
1178,Loss/train,0.10855415463447571,6452672.0
1179,Loss/train,0.13895991444587708,6455872.0
1180,Loss/train,0.1197604238986969,6459072.0
1181,Loss/train,0.13665811717510223,6462272.0
1182,Loss/train,0.08609161525964737,6465472.0
1183,Loss/train,0.12286953628063202,6468672.0
1184,Loss/train,0.09544124454259872,6471872.0
1185,Loss/train,0.1648462861776352,6475072.0
1186,Loss/train,0.10927599668502808,6478272.0
1187,Loss/train,0.14868924021720886,6481472.0
1188,Loss/train,0.13080604374408722,6484672.0
1189,Loss/train,0.15483367443084717,6487872.0
1190,Loss/train,0.08695630729198456,6491072.0
1191,Loss/train,0.14732246100902557,6494272.0
1192,Loss/train,0.10408313572406769,6497472.0
1193,Loss/train,0.13782307505607605,6500672.0
1194,Loss/train,0.08854789286851883,6503872.0
1195,Loss/train,0.1258465200662613,6507072.0
1196,Loss/train,0.06296226382255554,6510272.0
1197,Loss/train,0.08981356769800186,6513472.0
1198,Loss/train,0.10280013829469681,6516672.0
1199,Loss/train,0.1424846649169922,6519872.0
1200,Loss/train,0.050959788262844086,6523072.0
1201,Loss/train,0.11260564625263214,6526272.0
1202,Loss/train,0.12323017418384552,6529472.0
1203,Loss/train,0.18203739821910858,6532672.0
1204,Loss/train,0.10560490190982819,6535872.0
1205,Loss/train,0.09608288109302521,6539072.0
1206,Loss/train,0.18325215578079224,6542272.0
1207,Loss/train,0.15912514925003052,6545472.0
1208,Loss/train,0.12430750578641891,6548672.0
1209,Loss/train,0.1044912189245224,6551872.0
1210,Loss/train,0.13218486309051514,6555072.0
1211,Loss/train,0.10696710646152496,6558272.0
1212,Loss/train,0.1696346253156662,6561472.0
1213,Loss/train,0.1381441205739975,6564672.0
1214,Loss/train,0.1019844189286232,6567872.0
1215,Loss/train,0.11809293180704117,6571072.0
1216,Loss/train,0.11419854313135147,6574272.0
1217,Loss/train,0.07911495119333267,6577472.0
1218,Loss/train,0.12289468199014664,6580672.0
1219,Loss/train,0.10783451050519943,6583872.0
1220,Loss/train,0.09097131341695786,6587072.0
1221,Loss/train,0.15236623585224152,6590272.0
1222,Loss/train,0.07369038462638855,6593472.0
1223,Loss/train,0.11821362376213074,6596672.0
1224,Loss/train,0.0940416231751442,6599872.0
1225,Loss/train,0.12079675495624542,6603072.0
1226,Loss/train,0.1615820825099945,6606272.0
1227,Loss/train,0.12239646166563034,6609472.0
1228,Loss/train,0.06726019829511642,6612672.0
1229,Loss/train,0.10567086189985275,6615872.0
1230,Loss/train,0.09579265117645264,6619072.0
1231,Loss/train,0.09877472370862961,6622272.0
1232,Loss/train,0.11677802354097366,6625472.0
1233,Loss/train,0.10813088715076447,6628672.0
1234,Loss/train,0.17159895598888397,6631872.0
1235,Loss/train,0.10804823040962219,6635072.0
1236,Loss/train,0.08614931255578995,6638272.0
1237,Loss/train,0.12914884090423584,6641472.0
1238,Loss/train,0.1274222582578659,6644672.0
1239,Loss/train,0.12026653438806534,6647872.0
1240,Loss/train,0.1350976824760437,6651072.0
1241,Loss/train,0.1232655942440033,6654272.0
1242,Loss/train,0.10057482868432999,6657472.0
1243,Loss/train,0.1445874124765396,6660672.0
1244,Loss/train,0.14743784070014954,6663872.0
1245,Loss/train,0.11531569063663483,6667072.0
1246,Loss/train,0.15091800689697266,6670272.0
1247,Loss/train,0.09159133583307266,6673472.0
1248,Loss/train,0.12409497052431107,6676672.0
1249,Loss/train,0.14126808941364288,6679872.0
1250,Loss/train,0.1142006665468216,6683072.0
1251,Loss/train,0.15382015705108643,6686272.0
1252,Loss/train,0.1544313132762909,6689472.0
1253,Loss/train,0.104303278028965,6692672.0
1254,Loss/train,0.11235266923904419,6695872.0
1255,Loss/train,0.09804804623126984,6699072.0
1256,Loss/train,0.10064400732517242,6702272.0
1257,Loss/train,0.15178024768829346,6705472.0
1258,Loss/train,0.13572043180465698,6708672.0
1259,Loss/train,0.09343758970499039,6711872.0
1260,Loss/train,0.1015406921505928,6715072.0
1261,Loss/train,0.13271048665046692,6718272.0
1262,Loss/train,0.11099150776863098,6721472.0
1263,Loss/train,0.12700778245925903,6724672.0
1264,Loss/train,0.18076585233211517,6727872.0
1265,Loss/train,0.14681217074394226,6731072.0
1266,Loss/train,0.11106377840042114,6734272.0
1267,Loss/train,0.10150279849767685,6737472.0
1268,Loss/train,0.1226058378815651,6740672.0
1269,Loss/train,0.16757459938526154,6743872.0
1270,Loss/train,0.13682295382022858,6747072.0
1271,Loss/train,0.09682183712720871,6750272.0
1272,Loss/train,0.09669443964958191,6753472.0
1273,Loss/train,0.1314365714788437,6756672.0
1274,Loss/train,0.13726253807544708,6759872.0
1275,Loss/train,0.08979752659797668,6763072.0
1276,Loss/train,0.16851459443569183,6766272.0
1277,Loss/train,0.10092376917600632,6769472.0
1278,Loss/train,0.14473116397857666,6772672.0
1279,Loss/train,0.10353641211986542,6775872.0
1280,Loss/train,0.10164933651685715,6779072.0
1281,Loss/train,0.1304273009300232,6782272.0
1282,Loss/train,0.0998808890581131,6785472.0
1283,Loss/train,0.08555403351783752,6788672.0
1284,Loss/train,0.17332348227500916,6791872.0
1285,Loss/train,0.08375754207372665,6795072.0
1286,Loss/train,0.15234839916229248,6798272.0
1287,Loss/train,0.07745630294084549,6801472.0
1288,Loss/train,0.10981682687997818,6804672.0
1289,Loss/train,0.10675043612718582,6807872.0
1290,Loss/train,0.1263565570116043,6811072.0
1291,Loss/train,0.07876569032669067,6814272.0
1292,Loss/train,0.15535861253738403,6817472.0
1293,Loss/train,0.17007172107696533,6820672.0
1294,Loss/train,0.1028803139925003,6823872.0
1295,Loss/train,0.10450506955385208,6827072.0
1296,Loss/train,0.08134035021066666,6830272.0
1297,Loss/train,0.14597176015377045,6833472.0
1298,Loss/train,0.10318554192781448,6836672.0
1299,Loss/train,0.11131013184785843,6839872.0
1300,Loss/train,0.11938931047916412,6843072.0
1301,Loss/train,0.13593712449073792,6846272.0
1302,Loss/train,0.0985344797372818,6849472.0
1303,Loss/train,0.1511506736278534,6852672.0
1304,Loss/train,0.06970679759979248,6855872.0
1305,Loss/train,0.08702568709850311,6859072.0
1306,Loss/train,0.08918103575706482,6862272.0
1307,Loss/train,0.08234855532646179,6865472.0
1308,Loss/train,0.0703509971499443,6868672.0
1309,Loss/train,0.07906334847211838,6871872.0
1310,Loss/train,0.08904141932725906,6875072.0
1311,Loss/train,0.1022038459777832,6878272.0
1312,Loss/train,0.11976993829011917,6881472.0
1313,Loss/train,0.08745846897363663,6884672.0
1314,Loss/train,0.10852634161710739,6887872.0
1315,Loss/train,0.10022437572479248,6891072.0
1316,Loss/train,0.10891133546829224,6894272.0
1317,Loss/train,0.11613310873508453,6897472.0
1318,Loss/train,0.0761464461684227,6900672.0
1319,Loss/train,0.14900730550289154,6903872.0
1320,Loss/train,0.12793266773223877,6907072.0
1321,Loss/train,0.09842050075531006,6910272.0
1322,Loss/train,0.10366693139076233,6913472.0
1323,Loss/train,0.10313890129327774,6916672.0
1324,Loss/train,0.10466823726892471,6919872.0
1325,Loss/train,0.19769996404647827,6923072.0
1326,Loss/train,0.18550947308540344,6926272.0
1327,Loss/train,0.1055145412683487,6929472.0
1328,Loss/train,0.14233916997909546,6932672.0
1329,Loss/train,0.14828526973724365,6935872.0
1330,Loss/train,0.0999382883310318,6939072.0
1331,Loss/train,0.09746141731739044,6942272.0
1332,Loss/train,0.1308482140302658,6945472.0
1333,Loss/train,0.08203204721212387,6948672.0
1334,Loss/train,0.10848842561244965,6951872.0
1335,Loss/train,0.09648683667182922,6955072.0
1336,Loss/train,0.10468772798776627,6958272.0
1337,Loss/train,0.1373516023159027,6961472.0
1338,Loss/train,0.10738927870988846,6964672.0
1339,Loss/train,0.11057740449905396,6967872.0
1340,Loss/train,0.11158724129199982,6971072.0
1341,Loss/train,0.15598438680171967,6974272.0
1342,Loss/train,0.1062847226858139,6977472.0
1343,Loss/train,0.15105515718460083,6980672.0
1344,Loss/train,0.07958733290433884,6983872.0
1345,Loss/train,0.07793270796537399,6987072.0
1346,Loss/train,0.09063705801963806,6990272.0
1347,Loss/train,0.07577410340309143,6993472.0
1348,Loss/train,0.10603716969490051,6996672.0
1349,Loss/train,0.09725362807512283,6999872.0
1350,Loss/train,0.10891464352607727,7003072.0
1351,Loss/train,0.10959574580192566,7006272.0
1352,Loss/train,0.08138002455234528,7009472.0
1353,Loss/train,0.09871891885995865,7012672.0
1354,Loss/train,0.08408573269844055,7015872.0
1355,Loss/train,0.08822378516197205,7019072.0
1356,Loss/train,0.10906156897544861,7022272.0
1357,Loss/train,0.10157264024019241,7025472.0
1358,Loss/train,0.138009175658226,7028672.0
1359,Loss/train,0.11564013361930847,7031872.0
1360,Loss/train,0.09426487237215042,7035072.0
1361,Loss/train,0.1282164752483368,7038272.0
1362,Loss/train,0.11219886690378189,7041472.0
1363,Loss/train,0.07739506661891937,7044672.0
1364,Loss/train,0.1177419051527977,7047872.0
1365,Loss/train,0.08305822312831879,7051072.0
1366,Loss/train,0.10369684547185898,7054272.0
1367,Loss/train,0.11189989745616913,7057472.0
1368,Loss/train,0.10868300497531891,7060672.0
1369,Loss/train,0.12397690117359161,7063872.0
1370,Loss/train,0.07558132708072662,7067072.0
1371,Loss/train,0.12946929037570953,7070272.0
1372,Loss/train,0.1547202616930008,7073472.0
1373,Loss/train,0.16083112359046936,7076672.0
1374,Loss/train,0.15215343236923218,7079872.0
1375,Loss/train,0.10352784395217896,7083072.0
1376,Loss/train,0.08302836120128632,7086272.0
1377,Loss/train,0.1340295374393463,7089472.0
1378,Loss/train,0.10368692129850388,7092672.0
1379,Loss/train,0.13980111479759216,7095872.0
1380,Loss/train,0.1403333693742752,7099072.0
1381,Loss/train,0.10751425474882126,7102272.0
1382,Loss/train,0.0893285796046257,7105472.0
1383,Loss/train,0.08465947210788727,7108672.0
1384,Loss/train,0.1035345047712326,7111872.0
1385,Loss/train,0.13301792740821838,7115072.0
1386,Loss/train,0.0983998104929924,7118272.0
1387,Loss/train,0.0908302441239357,7121472.0
1388,Loss/train,0.18868759274482727,7124672.0
1389,Loss/train,0.08505571633577347,7127872.0
1390,Loss/train,0.15357790887355804,7131072.0
1391,Loss/train,0.11563924700021744,7134272.0
1392,Loss/train,0.0848383754491806,7137472.0
1393,Loss/train,0.09632808715105057,7140672.0
1394,Loss/train,0.11252518743276596,7143872.0
1395,Loss/train,0.11352267861366272,7147072.0
1396,Loss/train,0.08522111922502518,7150272.0
1397,Loss/train,0.07319939881563187,7153472.0
1398,Loss/train,0.1258418709039688,7156672.0
1399,Loss/train,0.06982942670583725,7159872.0
1400,Loss/train,0.15809209644794464,7163072.0
1401,Loss/train,0.09812230616807938,7166272.0
1402,Loss/train,0.1120392307639122,7169472.0
1403,Loss/train,0.07409179955720901,7172672.0
1404,Loss/train,0.08728662878274918,7175872.0
1405,Loss/train,0.11636238545179367,7175904.0
1406,Loss/train,0.09306751191616058,7179104.0
1407,Loss/train,0.1071900948882103,7182304.0
1408,Loss/train,0.12244267761707306,7185504.0
1409,Loss/train,0.09941897541284561,7188704.0
1410,Loss/train,0.14182274043560028,7191904.0
1411,Loss/train,0.10112486779689789,7195104.0
1412,Loss/train,0.14189472794532776,7198304.0
1413,Loss/train,0.16444019973278046,7201504.0
1414,Loss/train,0.13426439464092255,7204704.0
1415,Loss/train,0.13684692978858948,7207904.0
1416,Loss/train,0.09791412204504013,7211104.0
1417,Loss/train,0.08950570970773697,7214304.0
1418,Loss/train,0.13350263237953186,7217504.0
1419,Loss/train,0.1364058405160904,7220704.0
1420,Loss/train,0.08683129400014877,7223904.0
1421,Loss/train,0.09336971491575241,7227104.0
1422,Loss/train,0.10117117315530777,7230304.0
1423,Loss/train,0.12241028994321823,7233504.0
1424,Loss/train,0.08552736043930054,7236704.0
1425,Loss/train,0.10373072326183319,7239904.0
1426,Loss/train,0.08898714184761047,7243104.0
1427,Loss/train,0.12761446833610535,7246304.0
1428,Loss/train,0.0857204794883728,7249504.0
1429,Loss/train,0.1187371164560318,7252704.0
1430,Loss/train,0.09388050436973572,7255904.0
1431,Loss/train,0.10934243351221085,7259104.0
1432,Loss/train,0.16798676550388336,7262304.0
1433,Loss/train,0.11746127158403397,7265504.0
1434,Loss/train,0.10467301309108734,7268704.0
1435,Loss/train,0.08597288280725479,7271904.0
1436,Loss/train,0.0676540806889534,7275104.0
1437,Loss/train,0.11224493384361267,7278304.0
1438,Loss/train,0.0864470899105072,7281504.0
1439,Loss/train,0.11828470230102539,7284704.0
1440,Loss/train,0.11126717925071716,7287904.0
1441,Loss/train,0.10509659349918365,7291104.0
1442,Loss/train,0.06381810456514359,7294304.0
1443,Loss/train,0.12712864577770233,7297504.0
1444,Loss/train,0.10725589096546173,7300704.0
1445,Loss/train,0.10064654797315598,7303904.0
1446,Loss/train,0.08463457226753235,7307104.0
1447,Loss/train,0.13136589527130127,7310304.0
1448,Loss/train,0.1110319122672081,7313504.0
1449,Loss/train,0.12242918461561203,7316704.0
1450,Loss/train,0.08644410222768784,7319904.0
1451,Loss/train,0.10026697814464569,7323104.0
1452,Loss/train,0.08332342654466629,7326304.0
1453,Loss/train,0.12432026863098145,7329504.0
1454,Loss/train,0.09637273848056793,7332704.0
1455,Loss/train,0.15951700508594513,7335904.0
1456,Loss/train,0.11939312517642975,7339104.0
1457,Loss/train,0.07986622303724289,7342304.0
1458,Loss/train,0.11102265864610672,7345504.0
1459,Loss/train,0.0923871248960495,7348704.0
1460,Loss/train,0.12647753953933716,7351904.0
1461,Loss/train,0.10452133417129517,7355104.0
1462,Loss/train,0.1287851184606552,7358304.0
1463,Loss/train,0.12557557225227356,7361504.0
1464,Loss/train,0.10087963193655014,7364704.0
1465,Loss/train,0.1309557557106018,7367904.0
1466,Loss/train,0.09960375726222992,7371104.0
1467,Loss/train,0.10317244380712509,7374304.0
1468,Loss/train,0.08913438022136688,7377504.0
1469,Loss/train,0.12920208275318146,7380704.0
1470,Loss/train,0.12207029014825821,7383904.0
1471,Loss/train,0.0991886556148529,7387104.0
1472,Loss/train,0.0610998198390007,7390304.0
1473,Loss/train,0.1338808238506317,7393504.0
1474,Loss/train,0.08072391897439957,7396704.0
1475,Loss/train,0.08359738439321518,7399904.0
1476,Loss/train,0.07488199323415756,7403104.0
1477,Loss/train,0.12137381732463837,7406304.0
1478,Loss/train,0.14893299341201782,7409504.0
1479,Loss/train,0.11881963908672333,7412704.0
1480,Loss/train,0.11785772442817688,7415904.0
1481,Loss/train,0.10186322033405304,7419104.0
1482,Loss/train,0.13891582190990448,7422304.0
1483,Loss/train,0.12700887024402618,7425504.0
1484,Loss/train,0.0784161314368248,7428704.0
1485,Loss/train,0.11088990420103073,7431904.0
1486,Loss/train,0.08940155804157257,7435104.0
1487,Loss/train,0.09549912065267563,7438304.0
1488,Loss/train,0.1928916573524475,7441504.0
1489,Loss/train,0.09398400038480759,7444704.0
1490,Loss/train,0.09364494681358337,7447904.0
1491,Loss/train,0.11991046369075775,7451104.0
1492,Loss/train,0.08713319897651672,7454304.0
1493,Loss/train,0.08786702156066895,7457504.0
1494,Loss/train,0.09702259302139282,7460704.0
1495,Loss/train,0.10140090435743332,7463904.0
1496,Loss/train,0.07397044450044632,7467104.0
1497,Loss/train,0.07555854320526123,7470304.0
1498,Loss/train,0.09903834760189056,7473504.0
1499,Loss/train,0.0733105018734932,7476704.0
1500,Loss/train,0.10621138662099838,7479904.0
1501,Loss/train,0.07028292119503021,7483104.0
1502,Loss/train,0.10645641386508942,7486304.0
1503,Loss/train,0.10649731755256653,7489504.0
1504,Loss/train,0.0794789120554924,7492704.0
1505,Loss/train,0.09228794276714325,7495904.0
1506,Loss/train,0.18513107299804688,7499104.0
1507,Loss/train,0.0898844450712204,7502304.0
1508,Loss/train,0.09192440658807755,7505504.0
1509,Loss/train,0.07210787385702133,7508704.0
1510,Loss/train,0.0965946838259697,7511904.0
1511,Loss/train,0.1302405148744583,7515104.0
1512,Loss/train,0.12861882150173187,7518304.0
1513,Loss/train,0.13345108926296234,7521504.0
1514,Loss/train,0.09344502538442612,7524704.0
1515,Loss/train,0.10645130276679993,7527904.0
1516,Loss/train,0.10416362434625626,7531104.0
1517,Loss/train,0.05328357592225075,7534304.0
1518,Loss/train,0.0832466259598732,7537504.0
1519,Loss/train,0.0982743576169014,7540704.0
1520,Loss/train,0.10604552924633026,7543904.0
1521,Loss/train,0.07400237023830414,7547104.0
1522,Loss/train,0.11449084430932999,7550304.0
1523,Loss/train,0.14564421772956848,7553504.0
1524,Loss/train,0.12853427231311798,7556704.0
1525,Loss/train,0.09051074832677841,7559904.0
1526,Loss/train,0.08801539242267609,7563104.0
1527,Loss/train,0.09463253617286682,7566304.0
1528,Loss/train,0.06734619289636612,7569504.0
1529,Loss/train,0.09635905921459198,7572704.0
1530,Loss/train,0.09587832540273666,7575904.0
1531,Loss/train,0.11765240132808685,7579104.0
1532,Loss/train,0.12979723513126373,7582304.0
1533,Loss/train,0.11428602039813995,7585504.0
1534,Loss/train,0.07837802171707153,7588704.0
1535,Loss/train,0.10783963650465012,7591904.0
1536,Loss/train,0.11299034208059311,7595104.0
1537,Loss/train,0.11850132793188095,7598304.0
1538,Loss/train,0.10277075320482254,7601504.0
1539,Loss/train,0.11931585520505905,7604704.0
1540,Loss/train,0.11944728344678879,7607904.0
1541,Loss/train,0.11705170571804047,7611104.0
1542,Loss/train,0.09497122466564178,7614304.0
1543,Loss/train,0.15244318544864655,7617504.0
1544,Loss/train,0.11589973419904709,7620704.0
1545,Loss/train,0.12600241601467133,7623904.0
1546,Loss/train,0.06964705884456635,7627104.0
1547,Loss/train,0.06030793860554695,7630304.0
1548,Loss/train,0.09239159524440765,7633504.0
1549,Loss/train,0.09436080604791641,7636704.0
1550,Loss/train,0.08359500765800476,7639904.0
1551,Loss/train,0.10337701439857483,7643104.0
1552,Loss/train,0.11954034864902496,7646304.0
1553,Loss/train,0.15377473831176758,7649504.0
1554,Loss/train,0.1693568378686905,7652704.0
1555,Loss/train,0.09247047454118729,7655904.0
1556,Loss/train,0.10251318663358688,7659104.0
1557,Loss/train,0.11897075921297073,7662304.0
1558,Loss/train,0.10992379486560822,7665504.0
1559,Loss/train,0.19555352628231049,7668704.0
1560,Loss/train,0.09944843500852585,7671904.0
1561,Loss/train,0.09452912956476212,7675104.0
1562,Loss/train,0.14547470211982727,7678304.0
1563,Loss/train,0.08148238807916641,7681504.0
1564,Loss/train,0.12241285294294357,7684704.0
1565,Loss/train,0.10080737620592117,7687904.0
1566,Loss/train,0.08050835877656937,7691104.0
1567,Loss/train,0.07142427563667297,7694304.0
1568,Loss/train,0.09105245769023895,7697504.0
1569,Loss/train,0.10546667128801346,7700704.0
1570,Loss/train,0.11026687175035477,7703904.0
1571,Loss/train,0.10231897234916687,7707104.0
1572,Loss/train,0.09865529090166092,7710304.0
1573,Loss/train,0.09043433517217636,7713504.0
1574,Loss/train,0.16185173392295837,7716704.0
1575,Loss/train,0.06324270367622375,7719904.0
1576,Loss/train,0.08820202201604843,7723104.0
1577,Loss/train,0.17299647629261017,7726304.0
1578,Loss/train,0.10831152647733688,7729504.0
1579,Loss/train,0.10777465254068375,7732704.0
1580,Loss/train,0.11188077181577682,7735904.0
1581,Loss/train,0.11033553630113602,7739104.0
1582,Loss/train,0.07918956130743027,7742304.0
1583,Loss/train,0.11076901853084564,7745504.0
1584,Loss/train,0.09299170970916748,7748704.0
1585,Loss/train,0.15041473507881165,7751904.0
1586,Loss/train,0.12654659152030945,7755104.0
1587,Loss/train,0.07201032340526581,7758304.0
1588,Loss/train,0.09250499308109283,7761504.0
1589,Loss/train,0.08344963192939758,7764704.0
1590,Loss/train,0.12001657485961914,7767904.0
1591,Loss/train,0.1405472606420517,7771104.0
1592,Loss/train,0.09773053973913193,7774304.0
1593,Loss/train,0.10893235355615616,7777504.0
1594,Loss/train,0.15178588032722473,7780704.0
1595,Loss/train,0.10506962984800339,7783904.0
1596,Loss/train,0.09979646652936935,7787104.0
1597,Loss/train,0.0689481571316719,7790304.0
1598,Loss/train,0.1048969253897667,7793504.0
1599,Loss/train,0.10724519938230515,7796704.0
1600,Loss/train,0.10832416266202927,7799904.0
1601,Loss/train,0.06452882289886475,7803104.0
1602,Loss/train,0.11767275631427765,7806304.0
1603,Loss/train,0.07635338604450226,7809504.0
1604,Loss/train,0.11961057037115097,7812704.0
1605,Loss/train,0.1173587366938591,7815904.0
1606,Loss/train,0.15326207876205444,7819104.0
1607,Loss/train,0.07364082336425781,7822304.0
1608,Loss/train,0.229191854596138,7825504.0
1609,Loss/train,0.15277191996574402,7828704.0
1610,Loss/train,0.10028359293937683,7831904.0
1611,Loss/train,0.11430990695953369,7835104.0
1612,Loss/train,0.12787672877311707,7838304.0
1613,Loss/train,0.14186421036720276,7841504.0
1614,Loss/train,0.0916602835059166,7844704.0
1615,Loss/train,0.12158657610416412,7847904.0
1616,Loss/train,0.11983732134103775,7851104.0
1617,Loss/train,0.091604083776474,7854304.0
1618,Loss/train,0.07754772156476974,7857504.0
1619,Loss/train,0.10778965055942535,7860704.0
1620,Loss/train,0.14852188527584076,7863904.0
1621,Loss/train,0.136861652135849,7867104.0
1622,Loss/train,0.16308695077896118,7870304.0
1623,Loss/train,0.13549427688121796,7873504.0
1624,Loss/train,0.10267853736877441,7876704.0
1625,Loss/train,0.10548975318670273,7879904.0
1626,Loss/train,0.10850892961025238,7883104.0
1627,Loss/train,0.10819151997566223,7886304.0
1628,Loss/train,0.10227960348129272,7889504.0
1629,Loss/train,0.0946163684129715,7892704.0
1630,Loss/train,0.08101466298103333,7895904.0
1631,Loss/train,0.11067148298025131,7899104.0
1632,Loss/train,0.09665930271148682,7902304.0
1633,Loss/train,0.15628841519355774,7905504.0
1634,Loss/train,0.10867992043495178,7908704.0
1635,Loss/train,0.12212115526199341,7911904.0
1636,Loss/train,0.09504124522209167,7915104.0
1637,Loss/train,0.1372317373752594,7918304.0
1638,Loss/train,0.0900735855102539,7921504.0
1639,Loss/train,0.10068924725055695,7924704.0
1640,Loss/train,0.08750874549150467,7927904.0
1641,Loss/train,0.08246888965368271,7931104.0
1642,Loss/train,0.17824909090995789,7934304.0
1643,Loss/train,0.12966708838939667,7937504.0
1644,Loss/train,0.15499140322208405,7940704.0
1645,Loss/train,0.15524277091026306,7943904.0
1646,Loss/train,0.15171507000923157,7947104.0
1647,Loss/train,0.15042734146118164,7950304.0
1648,Loss/train,0.1184566468000412,7953504.0
1649,Loss/train,0.14607112109661102,7956704.0
1650,Loss/train,0.12455634772777557,7959904.0
1651,Loss/train,0.11495470255613327,7963104.0
1652,Loss/train,0.11933094263076782,7966304.0
1653,Loss/train,0.06455450505018234,7969504.0
1654,Loss/train,0.087579645216465,7972704.0
1655,Loss/train,0.08334141969680786,7975904.0
1656,Loss/train,0.11628535389900208,7979104.0
1657,Loss/train,0.09818233549594879,7982304.0
1658,Loss/train,0.066554494202137,7985504.0
1659,Loss/train,0.12660817801952362,7988704.0
1660,Loss/train,0.12255663424730301,7991904.0
1661,Loss/train,0.09983610361814499,7995104.0
1662,Loss/train,0.08704138547182083,7998304.0
1663,Loss/train,0.19520369172096252,8001504.0
1664,Loss/train,0.09128479659557343,8004704.0
1665,Loss/train,0.07474508136510849,8007904.0
1666,Loss/train,0.0871165543794632,8011104.0
1667,Loss/train,0.11222846806049347,8014304.0
1668,Loss/train,0.09385178983211517,8017504.0
1669,Loss/train,0.13431105017662048,8020704.0
1670,Loss/train,0.0705697163939476,8023904.0
1671,Loss/train,0.12358186393976212,8027104.0
1672,Loss/train,0.08105200529098511,8030304.0
1673,Loss/train,0.07093290984630585,8033504.0
1674,Loss/train,0.10770917683839798,8036704.0
1675,Loss/train,0.07797210663557053,8039904.0
1676,Loss/train,0.09956829249858856,8043104.0
1677,Loss/train,0.1904556304216385,8046304.0
1678,Loss/train,0.11150094121694565,8049504.0
1679,Loss/train,0.11317135393619537,8052704.0
1680,Loss/train,0.07906243950128555,8055904.0
1681,Loss/train,0.0789623111486435,8059104.0
1682,Loss/train,0.09300382435321808,8062304.0
1683,Loss/train,0.12806262075901031,8065504.0
1684,Loss/train,0.09789040684700012,8068704.0
1685,Loss/train,0.12482211738824844,8071904.0
